port_name,country,lat,lon,source_file,lat_lon_status,vessel_count_total
MALLAIG,GB,57.0,-5.816667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
TOBERMORY,GB,56.616667,-6.066667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
CRAIGNURE,GB,56.466667,-5.7,WPI_model_ready.csv,REAL,SCENARIO_INPUT
CORPACH,GB,56.85,-5.116667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
OBAN,GB,56.416667,-5.466667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PORT ELLEN,GB,55.633333,-6.2,WPI_model_ready.csv,REAL,SCENARIO_INPUT
CRINAN (CANAL),GB,56.083333,-5.566667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
CAMPBELTOWN,GB,55.433333,-5.6,WPI_model_ready.csv,REAL,SCENARIO_INPUT
LAMLASH HARBOR,GB,55.533333,-5.116667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
ARDRISHAIG,GB,56.016667,-5.45,WPI_model_ready.csv,REAL,SCENARIO_INPUT
ROTHESAY HARBOR,GB,55.833333,-5.05,WPI_model_ready.csv,REAL,SCENARIO_INPUT
GREENOCK,GB,55.95,-4.75,WPI_model_ready.csv,REAL,SCENARIO_INPUT
FINNART OIL TERMINAL,GB,56.116667,-4.833333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
BOWLING,GB,55.933333,-4.483333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
OLD KILPATRICK,GB,55.916667,-4.466667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
ROTHESAY DOCK,GB,55.9,-4.4,WPI_model_ready.csv,REAL,SCENARIO_INPUT
RENFREW,GB,55.883333,-4.383333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
GLASGOW,GB,55.866667,-4.283333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
LARGS,GB,55.8,-4.866667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
HUNTERSTON,GB,55.75,-4.883333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
MILLPORT,GB,55.75,-4.916667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
ARDROSSAN,GB,55.65,-4.816667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
TROON,GB,55.55,-4.683333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
AYR,GB,55.466667,-4.633333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
STRANRAER,GB,54.9,-5.033333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
DOUGLAS,GB,54.15,-4.466667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
RAMSEY,GB,54.316667,-4.366667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
ARDGLASS,GB,54.266667,-5.616667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
MARUGAME KO,JP,34.3,133.783333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
UBE KO,JP,33.933333,131.233333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
URAGA KO,JP,35.233333,139.716667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
TAGONOURA KO,JP,35.133333,138.7,WPI_model_ready.csv,REAL,SCENARIO_INPUT
SHIMODA KO,JP,34.666667,138.95,WPI_model_ready.csv,REAL,SCENARIO_INPUT
OMAEZAKI KO,JP,34.6,138.233333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
SHIMIZU KO,JP,35.016667,138.5,WPI_model_ready.csv,REAL,SCENARIO_INPUT
KINUURA KO,JP,34.85,136.95,WPI_model_ready.csv,REAL,SCENARIO_INPUT
GAMAGORI KO,JP,34.816667,137.216667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
NAGOYA KO,JP,35.066667,136.866667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
YOKKAICHI,JP,34.966667,136.633333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
MATSUSAKA,JP,34.6,136.566667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
TOBA,JP,34.483333,136.85,WPI_model_ready.csv,REAL,SCENARIO_INPUT
OWASE KO,JP,34.066667,136.216667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
TANABE KO,JP,33.716667,135.366667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
WAKAYAMA-SHIMOTSU KO,JP,34.2,135.133333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
SAKAI-SENBOKU,JP,34.55,135.433333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
AMAGASAKI,JP,34.7,135.383333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
KOBE,JP,34.65,135.183333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
HIMEJI,JP,34.75,134.633333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
AIOI,JP,34.783333,134.466667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
KAKOGAWA,JP,34.7,134.833333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
UNO KO,JP,34.483333,133.95,WPI_model_ready.csv,REAL,SCENARIO_INPUT
HIBI KO,JP,34.45,133.933333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
MIZUSHIMA KO,JP,34.5,133.75,WPI_model_ready.csv,REAL,SCENARIO_INPUT
ONOMICHI-ITOZAKI,JP,34.383333,133.166667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
KURE,JP,34.233333,132.55,WPI_model_ready.csv,REAL,SCENARIO_INPUT
KANOKAWA KO,JP,34.183333,132.433333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
IWAKUNI KO,JP,34.183333,132.25,WPI_model_ready.csv,REAL,SCENARIO_INPUT
KUDAMATSU,JP,34.0,131.866667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
TOKUYAMA,JP,34.033333,131.816667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
YOKOSUKA KO,JP,35.283333,139.666667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
ALEKSANDROVSK -SAKHALINSKIY,RU,50.9,142.133333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
LAZAREV,RU,52.216667,141.516667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
MOSKAL VO,RU,53.583333,142.5,WPI_model_ready.csv,REAL,SCENARIO_INPUT
MAINTIRANO,MG,-18.066667,44.016667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
FARADOFAY,MG,-25.033333,47.0,WPI_model_ready.csv,REAL,SCENARIO_INPUT
MANAKARA,MG,-22.116667,48.05,WPI_model_ready.csv,REAL,SCENARIO_INPUT
MAROANTSETRA,MG,-15.45,49.816667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
IHARANA,MG,-13.35,50.0,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PORT EST,RE,-20.933333,55.316667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
SAINT-PIERRE,RE,-21.35,55.466667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
DIEGO GARCIA,IO,-7.35,72.466667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
BERBERA,SO,10.45,45.016667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
DJIBOUTI,DJ,11.6,43.133333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
ASSAB,ER,13.0,42.75,WPI_model_ready.csv,REAL,SCENARIO_INPUT
MITSIWA HARBOR,ER,15.616667,39.466667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PORT SUDAN,SD,19.6,37.233333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
AL QUSAYR,EG,26.1,34.283333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
BUR SAFAGA,EG,26.733333,33.95,WPI_model_ready.csv,REAL,SCENARIO_INPUT
ZEIT BAY TERMINAL,EG,27.833333,33.6,WPI_model_ready.csv,REAL,SCENARIO_INPUT
EL GHARDAQA,EG,27.216667,33.85,WPI_model_ready.csv,REAL,SCENARIO_INPUT
RAS SHUKHIER,EG,28.133333,33.283333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
RAS GHARIB,EG,28.35,33.1,WPI_model_ready.csv,REAL,SCENARIO_INPUT
AS SUWAYS,EG,29.966667,32.55,WPI_model_ready.csv,REAL,SCENARIO_INPUT
EL-ADABIYA,EG,29.866667,32.466667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
EL ISMAILIYA,EG,30.583333,32.283333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
RAS ABU ZANIMAH,EG,29.033333,33.116667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
WADI FEIRAN,EG,28.75,33.2,WPI_model_ready.csv,REAL,SCENARIO_INPUT
ELAT,IL,29.55,34.95,WPI_model_ready.csv,REAL,SCENARIO_INPUT
AL AQABAH,JO,29.516667,35.0,WPI_model_ready.csv,REAL,SCENARIO_INPUT
YANBU,SA,24.083333,38.05,WPI_model_ready.csv,REAL,SCENARIO_INPUT
JIDDAH,SA,21.483333,39.183333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
JIZAN,SA,16.9,42.483333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
SIMONSTOWN,ZA,-34.183333,18.433333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
MOSSEL BAY,ZA,-34.183333,22.15,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PORT ELIZABETH,ZA,-33.966667,25.616667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
BELFAST,GB,54.616667,-5.9,WPI_model_ready.csv,REAL,SCENARIO_INPUT
LARNE,GB,54.85,-5.8,WPI_model_ready.csv,REAL,SCENARIO_INPUT
COLERAINE,GB,55.133333,-6.666667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
LONDONDERRY,GB,55.0,-7.316667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
ORNSAY,GB,57.15,-5.8,WPI_model_ready.csv,REAL,SCENARIO_INPUT
BUCKIE HARBOR,GB,57.683333,-2.966667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
LOSSIEMOUTH,GB,57.716667,-3.283333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
BURGHEAD,GB,57.7,-3.5,WPI_model_ready.csv,REAL,SCENARIO_INPUT
INVERNESS,GB,57.483333,-4.233333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
CROMARTY,GB,57.683333,-4.033333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
INVERGORDON,GB,57.683333,-4.166667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PORTMAHOMACK HARBOR,GB,57.833333,-3.833333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
HELMSDALE HARBOR,GB,58.116667,-3.65,WPI_model_ready.csv,REAL,SCENARIO_INPUT
WICK,GB,58.433333,-3.083333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PIEROWALL,GB,59.3,-2.983333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
KETTLETOFT,GB,59.233333,-2.6,WPI_model_ready.csv,REAL,SCENARIO_INPUT
WHITEHALL,GB,59.133333,-2.6,WPI_model_ready.csv,REAL,SCENARIO_INPUT
KIRKWALL,GB,58.983333,-2.966667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
STROMNESS,GB,58.966667,-3.3,WPI_model_ready.csv,REAL,SCENARIO_INPUT
SOUTH NESS,GB,58.8,-3.2,WPI_model_ready.csv,REAL,SCENARIO_INPUT
ST MARGARETS HOPE,GB,58.833333,-2.95,WPI_model_ready.csv,REAL,SCENARIO_INPUT
LYNESS,GB,58.833333,-3.2,WPI_model_ready.csv,REAL,SCENARIO_INPUT
SCAPA BAY,GB,58.95,-2.983333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
SCALLOWAY,GB,60.133333,-1.283333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
LERWICK,GB,60.15,-1.15,WPI_model_ready.csv,REAL,SCENARIO_INPUT
SULLOM VOE,GB,60.466667,-1.3,WPI_model_ready.csv,REAL,SCENARIO_INPUT
TVOROYRI,FO,61.55,-6.8,WPI_model_ready.csv,REAL,SCENARIO_INPUT
TORSHAVN,FO,62.0,-6.75,WPI_model_ready.csv,REAL,SCENARIO_INPUT
KONGSHAVN,FO,62.116667,-6.733333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
VESTMANNA,FO,62.15,-7.166667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
SORVAGUR,FO,62.083333,-7.25,WPI_model_ready.csv,REAL,SCENARIO_INPUT
FUGLAFJORDUR,FO,62.25,-6.8,WPI_model_ready.csv,REAL,SCENARIO_INPUT
KLAKSVIK,FO,62.233333,-6.583333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
SCRABSTER HARBOR,GB,58.616667,-3.55,WPI_model_ready.csv,REAL,SCENARIO_INPUT
ULLAPOOL,GB,57.9,-5.15,WPI_model_ready.csv,REAL,SCENARIO_INPUT
AULTBEA,GB,57.833333,-5.583333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
GAIRLOCH,GB,57.716667,-5.683333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PLOCKTON,GB,57.333333,-5.65,WPI_model_ready.csv,REAL,SCENARIO_INPUT
KYLE OF LOCHALSH,GB,57.283333,-5.716667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
KYLEAKIN,GB,57.266667,-5.733333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
BROADFORD BAY,GB,57.25,-5.883333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PORTREE HARBOR,GB,57.416667,-6.2,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PUERTO MIRANDA,VE,10.766667,-71.566667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
LA SALINA,VE,10.366667,-71.466667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
HIROSHIMA,JP,34.35,132.466667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PUERTO BOLIVAR,CO,12.25,-71.966667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
POZOS COLORADOS,CO,11.15,-74.25,WPI_model_ready.csv,REAL,SCENARIO_INPUT
BARRANQUILLA,CO,10.966667,-74.766667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
BAHIA DE LAS MINAS,PA,9.4,-79.816667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PUERTO CRISTOBAL,PA,9.35,-79.916667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PUERTO MOIN,CR,10.0,-83.083333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
BLUEFIELDS,NI,12.016667,-83.75,WPI_model_ready.csv,REAL,SCENARIO_INPUT
TANGIER-MEDITERRANEAN,MA,35.9,-5.516667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PUERTO ESTE,HN,16.083333,-86.9,WPI_model_ready.csv,REAL,SCENARIO_INPUT
NEUM,BA,42.916667,17.6,WPI_model_ready.csv,REAL,SCENARIO_INPUT
BELIZE CITY,BZ,17.5,-88.183333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
CAMPECHE,MX,19.85,-90.55,WPI_model_ready.csv,REAL,SCENARIO_INPUT
FRONTERA,MX,18.533333,-92.65,WPI_model_ready.csv,REAL,SCENARIO_INPUT
NANCHITAL,MX,18.066667,-94.416667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
MAGDALLA,IN,21.15,72.75,WPI_model_ready.csv,REAL,SCENARIO_INPUT
HAZIRA,IN,21.083333,72.633333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
BEPPU,JP,33.316667,131.516667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
KOKURA KO,JP,33.883333,130.883333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
SHIMONOSEKI,JP,33.933333,130.933333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
RATNAGIRI,IN,16.983333,73.283333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
TRIVANDRUM,IN,8.483333,76.95,WPI_model_ready.csv,REAL,SCENARIO_INPUT
SHIMMINATO,JP,36.766667,137.116667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
GUAYAQUIL,EC,-2.2,-79.883333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
MONTOIR,FR,47.3,-2.133333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
POINT SAN PABLO,US,37.966667,-122.433333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
SAUSALITO,US,37.85,-122.483333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PINOLE POINT,US,38.016667,-122.366667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
OLEUM,US,38.05,-122.266667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
MARE ISLAND,US,38.1,-122.266667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
SOUTH VALLEJO,US,38.083333,-122.25,WPI_model_ready.csv,REAL,SCENARIO_INPUT
CROCKETT,US,38.05,-122.216667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PORT COSTA,US,38.05,-122.183333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
BENICIA,US,38.05,-122.15,WPI_model_ready.csv,REAL,SCENARIO_INPUT
MARTINEZ,US,38.033333,-122.133333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PITTSBURG,US,38.033333,-121.883333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
ANTIOCH,US,38.016667,-121.8,WPI_model_ready.csv,REAL,SCENARIO_INPUT
STOCKTON,US,37.95,-121.3,WPI_model_ready.csv,REAL,SCENARIO_INPUT
RIO VISTA,US,38.15,-121.7,WPI_model_ready.csv,REAL,SCENARIO_INPUT
ISLETON,US,38.166667,-121.6,WPI_model_ready.csv,REAL,SCENARIO_INPUT
WALNUT GROVE,US,38.233333,-121.516667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
COURTLAND,US,38.333333,-121.566667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
SACRAMENTO,US,38.583333,-121.5,WPI_model_ready.csv,REAL,SCENARIO_INPUT
BODEGA BAY,US,38.333333,-123.05,WPI_model_ready.csv,REAL,SCENARIO_INPUT
FORT BRAGG,US,39.45,-123.816667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
FIELDS LANDING,US,40.716667,-124.216667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
EUREKA,US,40.8,-124.183333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
SAMOA,US,40.816667,-124.183333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
CRESCENT CITY,US,41.75,-124.2,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PORT ORFORD,US,42.733333,-124.5,WPI_model_ready.csv,REAL,SCENARIO_INPUT
BANDON,US,43.116667,-124.416667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PROSPER,US,43.15,-124.366667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
EMPIRE,US,43.4,-124.283333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
NORTH BEND,US,43.4,-124.216667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
COOS BAY,US,43.366667,-124.216667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
WINCHESTER BAY,US,43.683333,-124.183333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
GARDINER,US,43.716667,-124.1,WPI_model_ready.csv,REAL,SCENARIO_INPUT
REEDSPORT,US,43.7,-124.1,WPI_model_ready.csv,REAL,SCENARIO_INPUT
FLORENCE,US,43.966667,-124.116667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
GLENADA,US,43.966667,-124.116667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
CUSHMAN,US,43.983333,-124.066667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
WALDPORT,US,44.433333,-124.066667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
NEWPORT,US,44.633333,-124.05,WPI_model_ready.csv,REAL,SCENARIO_INPUT
TOLEDO,US,44.616667,-123.933333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
DEPOE BAY,US,44.8,-124.066667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
ILWACO,US,46.3,-124.05,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PRINCETOWN,US,37.5,-122.483333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PUERTO VALLARTA,MX,20.616667,-105.266667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
MAZATLAN,MX,23.2,-106.416667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
TOPOLOBAMPO,MX,25.6,-109.066667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
GUAYMAS,MX,27.916667,-110.916667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
SANTA ROSALIA,MX,27.333333,-112.283333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
MONHEGAN,US,43.766667,-69.316667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PORT CLYDE,US,43.916667,-69.25,WPI_model_ready.csv,REAL,SCENARIO_INPUT
THOMASTON,US,44.066667,-69.183333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
FRIENDSHIP,US,43.966667,-69.333333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
NEW HARBOR,US,43.866667,-69.483333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PEMAQUID BEACH,US,43.866667,-69.533333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
SOUTH BRISTOL,US,43.866667,-69.55,WPI_model_ready.csv,REAL,SCENARIO_INPUT
BOOTHBAY HARBOR,US,43.866667,-69.583333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
ROBINHOOD,US,43.85,-69.733333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
BATH,US,43.916667,-69.816667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
GARDINER,US,44.233333,-69.766667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
AUGUSTA,US,44.316667,-69.766667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
CUNDY HARBOR,US,43.783333,-69.9,WPI_model_ready.csv,REAL,SCENARIO_INPUT
SOUTH HARPSWELL,US,43.733333,-70.016667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PORTLAND,US,43.666667,-70.25,WPI_model_ready.csv,REAL,SCENARIO_INPUT
SACO,US,43.5,-70.45,WPI_model_ready.csv,REAL,SCENARIO_INPUT
KENNEBUNKPORT,US,43.366667,-70.466667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PORTSMOUTH,US,43.083333,-70.75,WPI_model_ready.csv,REAL,SCENARIO_INPUT
COREA,US,44.4,-67.966667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
GOLDSBORO,CA,45.183333,-61.65,WPI_model_ready.csv,REAL,SCENARIO_INPUT
STORMONT,CA,45.216667,-61.716667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
SONORA,CA,45.066667,-61.916667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
MUSQUODOBOIT HARBOUR,CA,44.783333,-63.15,WPI_model_ready.csv,REAL,SCENARIO_INPUT
HALIFAX,CA,44.65,-63.583333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
SAMBRO,CA,44.466667,-63.6,WPI_model_ready.csv,REAL,SCENARIO_INPUT
LUNENBURG,CA,44.383333,-64.316667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
LOCKEPORT,CA,43.7,-65.116667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
DIGBY,CA,44.616667,-65.766667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
ANNAPOLIS ROYAL,CA,44.75,-65.516667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
WINDSOR,CA,45.0,-64.15,WPI_model_ready.csv,REAL,SCENARIO_INPUT
ST JOHN,CA,45.266667,-66.05,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PORT BAYSIDE NB,CA,45.15,-67.133333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
EASTPORT,US,44.9,-66.983333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
LUBEC,US,44.866667,-66.983333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
MACHIASPORT,US,44.7,-67.4,WPI_model_ready.csv,REAL,SCENARIO_INPUT
MACHIAS,US,44.716667,-67.466667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
JONESPORT,US,44.533333,-67.616667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
WYMAN,US,44.516667,-67.866667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
MILBRIDGE,US,44.533333,-67.883333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
CANSO,CA,45.333333,-61.0,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PORT WING,US,46.783333,-91.383333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
KERTEMINDE,DK,55.45,10.666667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
CUETA,ES,35.9,-5.316667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
INKOO,FI,60.016667,23.916667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
TOLKKINEN,FI,60.033333,25.583333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
RAHJA,FI,64.2,23.733333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PORT D AL HOCEIMA,MA,35.25,-3.916667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
RABIGH,SA,22.733333,38.983333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
BROFJORDEN,SE,58.383333,11.416667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
STENUNGSUND,SE,58.066667,11.833333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
MUUGA-PORT OF TALLIN,EE,59.5,24.95,WPI_model_ready.csv,REAL,SCENARIO_INPUT
FAGERSTRAND,NO,59.733333,10.6,WPI_model_ready.csv,REAL,SCENARIO_INPUT
GWADAR,PK,25.133333,62.3,WPI_model_ready.csv,REAL,SCENARIO_INPUT
NEW MANGALORE,IN,12.916667,74.816667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PETCHBURI TERMINAL,TH,13.166667,100.15,WPI_model_ready.csv,REAL,SCENARIO_INPUT
RAYONG TPI TERMINAL,TH,12.633333,101.3,WPI_model_ready.csv,REAL,SCENARIO_INPUT
SIAM SEAPORT,TH,13.133333,100.883333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
LUMUT,MY,4.233333,100.633333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
TAWA,MY,4.25,117.883333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
TELUK ANSON,MY,4.016667,101.016667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
KAMARAJAR PORT,IN,13.266667,80.316667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
LUMUT,BN,4.716667,114.45,WPI_model_ready.csv,REAL,SCENARIO_INPUT
SIKKA,IN,22.433333,69.833333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
MUNDRA,IN,22.733333,69.7,WPI_model_ready.csv,REAL,SCENARIO_INPUT
DAHEJ,IN,21.7,72.533333,WPI_model_ready.csv,REAL,SCENARIO_INPUT
JABUNG BATANGHARI MARINE TERMINAL,ID,-0.916667,104.066667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
KUALA KAPUS,ID,3.0,114.366667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
LALANG MARINE TERMINAL,ID,1.183333,102.216667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
PAREPARE,ID,-4.0,119.616667,WPI_model_ready.csv,REAL,SCENARIO_INPUT
BELANAK FIELD TERMINAL,ID,4.15,106.25,WPI_model_ready.csv,REAL,SCENARIO_INPUT
